id_reserva,id_unidade,id_tipo_quarto,id_cliente,id_canal,data_checkin,data_checkout,qtd_diarias,num_hospedes,avaliacao_hospede,status_reserva,forma_pagamento,avaliado_sim_nao
4206,3,3,264,2,2025-11-07,2025-11-10,3.0,2.0,3,Confirmada,PIX,Sim
2775,2,4,254,3,2026-01-04,2026-01-06,2.0,2.0,6,Confirmada,Cartão de Crédito,Sim
4492,5,2,37,1,2025-09-01,2025-09-06,5.0,4.0,1,Confirmada,Cartão de Crédito,Sim
3737,10,5,51,4,2025-01-03,2025-01-08,5.0,2.0,9,Confirmada,Cartão de Crédito,Sim
2858,4,3,59,3,2025-05-21,2025-05-25,4.0,3.0,8,Confirmada,Transferência,Sim
2626,1,3,284,2,2026-03-09,2026-03-10,1.0,3.0,8,Confirmada,PIX,Sim
3052,6,5,43,4,2026-05-09,2026-05-11,2.0,1.0,9,Cancelada,Transferência,Sim
2963,4,5,52,3,2025-11-25,2025-11-26,1.0,4.0,7,Confirmada,PIX,Sim
3660,10,1,49,1,2026-06-11,2026-06-16,5.0,3.0,8,Concluída,Cartão de Débito,Sim
3441,8,4,102,3,2025-08-25,2025-08-30,5.0,4.0,9,Confirmada,Transferência,Sim
4344,5,1,173,3,2025-05-31,2025-06-01,1.0,2.0,1,Confirmada,Cartão de Crédito,Sim
3399,8,1,84,1,2026-03-06,2026-03-10,4.0,4.0,9,Confirmada,Dinheiro,Sim
3798,11,4,12,3,2025-07-30,2025-08-03,4.0,4.0,9,Cancelada,Cartão de Débito,Sim
3233,7,1,105,4,2025-01-25,2025-01-26,1.0,1.0,8,Cancelada,Cartão de Débito,Sim
3604,9,5,276,4,2025-06-08,2025-06-11,3.0,2.0,8,Cancelada,Cartão de Crédito,Sim
2777,2,5,105,2,2025-10-27,2025-10-30,3.0,2.0,9,Cancelada,Cartão de Débito,Sim
4490,5,2,54,3,2025-10-15,2025-10-20,5.0,3.0,3,Cancelada,Cartão de Crédito,Sim
3783,11,5,67,3,2026-03-19,2026-03-21,2.0,2.0,8,Confirmada,PIX,Sim
2813,2,1,238,2,2025-06-22,2025-06-27,5.0,3.0,10,No-show,Dinheiro,Sim
3173,7,1,169,4,2026-04-10,2026-04-16,6.0,2.0,9,Confirmada,Cartão de Crédito,Sim
3835,11,2,181,3,2025-02-09,2025-02-12,3.0,4.0,10,Cancelada,Dinheiro,Sim
3846,11,5,240,4,2025-11-19,2025-11-24,5.0,4.0,99,No-show,Transferência,Não
3993,12,1,244,3,2025-12-24,2025-12-29,5.0,1.0,7,Confirmada,Cartão de Débito,Sim
3137,6,2,210,0,2025-12-27,2025-12-30,3.0,4.0,6,Concluída,PIX,Sim
3923,11,3,114,0,2025-05-25,2025-05-27,2.0,1.0,9,Concluída,Cartão de Crédito,Sim
4506,5,2,215,2,2026-02-21,2026-02-23,2.0,2.0,1,Concluída,Cartão de Débito,Sim
3622,10,2,80,2,2025-06-22,2025-06-23,1.0,2.0,9,Confirmada,Cartão de Crédito,Sim
4194,3,1,147,4,2025-11-07,2025-11-12,5.0,2.0,2,Confirmada,Transferência,Sim
4647,13,8,249,2,2025-07-23,2025-07-24,1.0,4.0,6,Confirmada,Cartão de Crédito,Sim
3680,10,5,219,1,2026-06-26,2026-06-30,4.0,4.0,8,Cancelada,Cartão de Débito,Sim
3924,11,1,186,3,2026-01-16,2026-01-21,5.0,4.0,8,Cancelada,Cartão de Débito,Sim
4256,3,2,88,2,2026-06-15,2026-06-18,3.0,2.0,99,Confirmada,Cartão de Crédito,Não
3095,6,2,113,4,2025-05-29,2025-06-03,5.0,2.0,99,Confirmada,Cartão de Crédito,Não
4531,13,7,11,1,2025-07-20,2025-07-27,7.0,3.0,5,Confirmada,Cartão de Débito,Sim
4160,3,1,222,1,2025-04-01,2025-04-04,3.0,2.0,1,Confirmada,Cartão de Débito,Sim
3203,7,4,110,0,2026-05-05,2026-05-06,1.0,3.0,9,No-show,Cartão de Crédito,Sim
2651,2,3,30,4,2025-05-21,2025-05-25,4.0,1.0,99,No-show,Cartão de Débito,Não
3938,12,5,134,2,2025-12-21,2025-12-23,2.0,1.0,99,Confirmada,Dinheiro,Não
4480,5,2,126,3,2025-01-16,2025-01-18,2.0,3.0,2,Concluída,Dinheiro,Sim
4143,3,3,210,0,2025-04-01,2025-04-02,1.0,1.0,1,Confirmada,Cartão de Débito,Sim
3808,11,3,128,0,2026-06-29,2026-07-01,2.0,2.0,8,Concluída,Cartão de Crédito,Sim
2999,6,2,124,2,2025-06-23,2025-06-25,2.0,3.0,6,Confirmada,Cartão de Crédito,Sim
2995,4,1,259,3,2025-05-31,2025-06-04,4.0,1.0,6,Confirmada,Dinheiro,Sim
4547,13,6,206,4,2025-07-20,2025-07-21,1.0,2.0,7,Confirmada,Cartão de Débito,Sim
2476,1,5,72,4,2025-04-16,2025-04-22,6.0,2.0,10,Confirmada,Cartão de Débito,Sim
3103,6,3,216,2,2025-12-14,2025-12-17,3.0,3.0,10,Confirmada,Dinheiro,Sim
2892,4,5,80,2,2025-04-15,2025-04-17,2.0,3.0,7,Confirmada,Dinheiro,Sim
3301,8,4,227,1,2026-07-26,2026-07-31,5.0,3.0,7,Confirmada,Cartão de Crédito,Sim
2903,4,3,296,4,2025-09-11,2025-09-15,4.0,1.0,8,Confirmada,Cartão de Débito,Sim
4292,3,3,180,1,2026-04-27,2026-04-30,3.0,1.0,5,Concluída,Dinheiro,Sim
4072,12,2,79,4,2026-02-25,2026-02-26,1.0,2.0,6,Confirmada,Dinheiro,Sim
3792,11,2,226,1,2025-10-02,2025-10-07,5.0,2.0,99,Concluída,Dinheiro,Não
2897,4,4,231,4,2026-06-21,2026-06-26,5.0,1.0,9,Confirmada,PIX,Sim
3182,7,1,189,2,2025-11-02,2025-11-04,2.0,4.0,8,Confirmada,Cartão de Débito,Sim
3506,9,2,197,4,2025-09-11,2025-09-15,4.0,2.0,9,Confirmada,Cartão de Débito,Sim
3250,7,4,185,4,2026-07-06,2026-07-10,4.0,1.0,6,Cancelada,PIX,Sim
3845,11,1,29,1,2026-01-30,2026-01-31,1.0,2.0,9,Concluída,Cartão de Débito,Sim
3244,7,2,300,4,2025-09-13,2025-09-17,4.0,1.0,8,Concluída,Dinheiro,Sim
3284,7,3,21,3,2025-08-22,2025-08-23,1.0,1.0,7,Concluída,Dinheiro,Sim
4519,5,3,212,4,2025-12-01,2025-12-05,4.0,4.0,1,Concluída,Dinheiro,Sim
4551,13,6,171,4,2025-07-20,2025-07-21,1.0,3.0,7,Confirmada,Cartão de Débito,Sim
4008,12,3,49,1,2026-04-04,2026-04-08,4.0,4.0,6,Confirmada,Transferência,Sim
4044,12,3,294,2,2025-06-23,2025-06-27,4.0,3.0,8,Confirmada,Transferência,Sim
3933,12,5,297,2,2025-04-08,2025-04-11,3.0,2.0,7,Concluída,PIX,Sim
4071,12,2,31,2,2025-09-30,2025-10-04,4.0,1.0,8,Confirmada,Dinheiro,Sim
2767,2,4,13,0,2025-03-09,2025-03-12,3.0,2.0,9,Confirmada,PIX,Sim
2944,4,1,253,4,2026-08-26,2026-08-30,4.0,4.0,7,Confirmada,PIX,Sim
4225,3,1,280,0,2025-11-07,2025-11-11,4.0,4.0,1,Confirmada,Transferência,Sim
3335,8,5,10,2,2025-11-14,2025-11-19,5.0,1.0,8,Confirmada,Transferência,Sim
3701,10,2,295,3,2025-01-11,2025-01-15,4.0,2.0,8,Confirmada,PIX,Sim
3150,7,3,108,3,2025-06-23,2025-06-27,4.0,1.0,6,Confirmada,Dinheiro,Sim
2948,4,1,216,4,2026-08-26,2026-08-28,2.0,1.0,9,Confirmada,PIX,Sim
4098,12,1,169,2,2025-07-11,2025-07-13,2.0,1.0,8,Cancelada,Transferência,Sim
3016,6,2,135,3,2025-03-21,2025-03-26,5.0,1.0,6,Cancelada,PIX,Sim
2506,1,4,229,4,2026-01-29,2026-02-03,5.0,1.0,7,Confirmada,Dinheiro,Sim
2865,4,2,226,3,2025-03-31,2025-04-04,4.0,1.0,9,Confirmada,Cartão de Débito,Sim
3743,10,5,141,3,2025-06-10,2025-06-13,3.0,2.0,8,Confirmada,Cartão de Débito,Sim
3070,6,4,106,3,2025-10-31,2025-11-04,4.0,3.0,9,Confirmada,PIX,Sim
4086,12,1,280,4,2025-03-23,2025-03-24,1.0,4.0,9,Confirmada,Transferência,Sim
4628,13,7,306,4,2026-03-03,2026-03-06,3.0,1.0,7,Confirmada,Transferência,Sim
3018,6,5,123,1,2025-02-03,2025-02-04,1.0,3.0,8,Confirmada,Cartão de Crédito,Sim
4358,5,1,103,3,2025-05-31,2025-06-05,5.0,4.0,99,Confirmada,PIX,Não
4632,13,7,318,4,2026-01-08,2026-01-13,5.0,2.0,7,Confirmada,Cartão de Débito,Sim
3677,10,5,181,2,2025-10-03,2025-10-05,2.0,2.0,9,Concluída,Dinheiro,Sim
3330,8,2,125,4,2026-02-25,2026-03-02,5.0,4.0,5,Confirmada,Transferência,Sim
3519,9,1,191,4,2026-04-02,2026-04-03,1.0,1.0,9,Confirmada,PIX,Sim
2488,1,2,72,4,2025-12-17,2025-12-18,1.0,2.0,8,Concluída,Cartão de Débito,Sim
4577,13,7,320,1,2026-04-16,2026-04-18,2.0,2.0,8,Confirmada,Transferência,Sim
4101,12,3,214,2,2026-03-13,2026-03-19,6.0,3.0,99,Confirmada,Cartão de Débito,Não
3909,11,3,212,4,2025-10-22,2025-10-25,3.0,2.0,9,Cancelada,Cartão de Crédito,Sim
3011,6,2,199,3,2025-03-12,2025-03-17,5.0,1.0,9,Confirmada,Cartão de Crédito,Sim
3221,7,2,212,1,2026-07-11,2026-07-14,3.0,4.0,8,Confirmada,Cartão de Crédito,Sim
4277,3,1,158,2,2026-02-11,2026-02-15,4.0,4.0,99,Concluída,PIX,Não
4070,12,4,226,2,2025-01-31,2025-02-02,2.0,4.0,7,Confirmada,Dinheiro,Sim
3654,10,3,176,1,2026-05-24,2026-05-28,4.0,2.0,5,Concluída,Cartão de Crédito,Sim
3949,12,2,161,1,2026-02-03,2026-02-06,3.0,3.0,6,Confirmada,Cartão de Crédito,Sim
3232,7,4,133,3,2026-08-08,2026-08-11,3.0,4.0,9,Confirmada,Transferência,Sim
3566,9,5,270,1,2025-04-08,2025-04-10,2.0,4.0,99,Confirmada,Transferência,Não
2587,1,2,134,3,2026-08-04,2026-08-08,4.0,2.0,10,Confirmada,Cartão de Crédito,Sim
3093,6,2,47,3,2025-05-16,2025-05-18,2.0,3.0,8,No-show,Transferência,Sim
3013,6,2,121,1,2025-04-18,2025-04-21,3.0,4.0,6,Confirmada,PIX,Sim
3306,8,4,177,3,2025-11-26,2025-11-30,4.0,4.0,4,Confirmada,PIX,Sim
3905,11,3,41,2,2026-02-03,2026-02-06,3.0,2.0,99,No-show,Cartão de Crédito,Não
3620,10,5,63,1,2026-06-11,2026-06-12,1.0,2.0,8,Confirmada,PIX,Sim
2913,4,3,215,3,2025-03-10,2025-03-14,4.0,4.0,7,Confirmada,Dinheiro,Sim
2621,1,3,273,2,2026-08-04,2026-08-09,5.0,1.0,99,Confirmada,Dinheiro,Não
2489,1,5,125,0,2025-10-16,2025-10-22,6.0,3.0,7,Confirmada,PIX,Sim
4233,3,3,76,1,2025-11-07,2025-11-09,2.0,4.0,3,Confirmada,Cartão de Débito,Sim
4343,5,1,118,3,2025-05-31,2025-06-02,2.0,2.0,99,Confirmada,Cartão de Crédito,Não
3841,11,4,22,2,2026-03-01,2026-03-06,5.0,2.0,8,Concluída,Transferência,Sim
3738,10,4,24,3,2026-01-11,2026-01-14,3.0,4.0,9,No-show,Transferência,Sim
3877,11,5,57,1,2025-01-28,2025-01-29,1.0,1.0,8,Cancelada,Cartão de Crédito,Sim
4351,5,3,56,1,2025-05-31,2025-06-02,2.0,2.0,3,Confirmada,Cartão de Débito,Sim
2500,1,1,185,4,2026-08-27,2026-08-29,2.0,3.0,7,Cancelada,Transferência,Sim
3900,11,3,168,3,2026-06-23,2026-06-28,5.0,4.0,10,Cancelada,Cartão de Crédito,Sim
3343,8,5,178,1,2026-05-10,2026-05-12,2.0,1.0,8,Confirmada,Cartão de Crédito,Sim
4215,3,2,37,1,2025-11-07,2025-11-12,5.0,1.0,2,Confirmada,Cartão de Crédito,Sim
4593,13,7,301,3,2026-04-16,2026-04-21,5.0,3.0,9,Confirmada,Cartão de Débito,Sim
3757,10,1,234,4,2025-07-30,2025-07-31,1.0,1.0,9,Confirmada,Cartão de Crédito,Sim
4387,5,1,254,1,2026-02-05,2026-02-10,5.0,4.0,99,Confirmada,Cartão de Débito,Não
2739,2,3,242,4,2025-06-07,2025-06-15,8.0,3.0,99,Cancelada,Cartão de Débito,Não
3651,10,5,14,2,2025-02-26,2025-03-02,4.0,2.0,99,Confirmada,Cartão de Débito,Não
3391,8,1,74,1,2025-03-12,2025-03-14,2.0,1.0,6,Confirmada,PIX,Sim
3417,8,1,8,0,2026-06-06,2026-06-08,2.0,1.0,7,No-show,Cartão de Crédito,Sim
4151,3,3,107,4,2025-04-01,2025-04-02,1.0,1.0,3,Confirmada,Transferência,Sim
4207,3,3,82,1,2025-11-07,2025-11-11,4.0,2.0,4,Confirmada,Cartão de Débito,Sim
3486,9,1,154,3,2026-07-09,2026-07-13,4.0,1.0,10,Cancelada,Transferência,Sim
3904,11,4,212,1,2025-12-28,2025-12-30,2.0,4.0,7,Confirmada,Dinheiro,Sim
2628,1,5,105,2,2026-05-03,2026-05-04,1.0,3.0,6,Confirmada,Cartão de Débito,Sim
4614,13,8,161,1,2025-01-20,2025-01-21,1.0,3.0,99,No-show,Dinheiro,Não
3635,10,5,268,1,2026-06-17,2026-06-20,3.0,1.0,8,Concluída,Dinheiro,Sim
4055,12,3,106,4,2026-06-30,2026-07-01,1.0,1.0,8,No-show,Cartão de Débito,Sim
4140,3,3,158,2,2025-04-01,2025-04-02,1.0,4.0,1,Confirmada,Dinheiro,Sim
3525,9,1,141,3,2025-08-13,2025-08-18,5.0,2.0,9,Confirmada,PIX,Sim
3454,8,4,268,4,2025-12-27,2025-12-30,3.0,1.0,8,Confirmada,PIX,Sim
2664,2,2,124,1,2025-04-12,2025-04-15,3.0,1.0,9,Cancelada,Cartão de Débito,Sim
2696,2,1,161,1,2026-07-24,2026-07-28,4.0,3.0,7,Confirmada,Cartão de Débito,Sim
2859,4,2,235,2,2025-08-27,2025-08-30,3.0,1.0,7,Confirmada,Dinheiro,Sim
3633,10,3,11,1,2025-12-02,2025-12-03,1.0,1.0,8,Cancelada,Cartão de Débito,Sim
3805,11,3,257,3,2025-01-28,2025-01-30,2.0,4.0,9,Confirmada,Cartão de Crédito,Sim
3054,6,1,7,2,2025-08-10,2025-08-12,2.0,2.0,99,Cancelada,Dinheiro,Não
3125,6,1,35,0,2025-06-05,2025-06-06,1.0,3.0,6,Confirmada,Cartão de Débito,Sim
2970,4,2,114,0,2025-08-15,2025-08-18,3.0,1.0,9,Confirmada,Transferência,Sim
3916,11,4,109,1,2026-06-27,2026-06-28,1.0,1.0,10,Cancelada,PIX,Sim
2837,4,3,260,1,2025-03-01,2025-03-05,4.0,2.0,8,Confirmada,Cartão de Crédito,Sim
3381,8,4,108,3,2026-05-17,2026-05-22,5.0,3.0,7,Confirmada,Cartão de Crédito,Sim
4179,3,2,184,3,2025-11-07,2025-11-09,2.0,1.0,2,Confirmada,Cartão de Crédito,Sim
2613,1,1,255,4,2026-08-23,2026-08-24,1.0,4.0,99,Confirmada,Dinheiro,Não
4238,3,1,129,4,2025-11-07,2025-11-10,3.0,1.0,2,Confirmada,Transferência,Sim
3348,8,1,159,1,2025-04-14,2025-04-18,4.0,3.0,6,Concluída,Transferência,Sim
3496,9,2,269,0,2026-03-13,2026-03-15,2.0,1.0,99,Cancelada,Cartão de Crédito,Não
4326,3,2,79,1,2025-05-29,2025-06-01,3.0,3.0,2,Confirmada,Cartão de Crédito,Sim
3383,8,2,57,1,2025-01-20,2025-01-21,1.0,2.0,7,Confirmada,PIX,Sim
4575,13,8,310,3,2026-04-16,2026-04-20,4.0,2.0,8,Confirmada,Transferência,Sim
4047,12,4,93,3,2026-08-16,2026-08-18,2.0,1.0,99,Confirmada,Cartão de Débito,Não
4217,3,1,259,3,2025-11-07,2025-11-08,1.0,4.0,2,Confirmada,Cartão de Crédito,Sim
3645,10,4,120,3,2026-06-24,2026-06-26,2.0,4.0,8,Concluída,Cartão de Débito,Sim
2988,4,2,203,2,2026-06-13,2026-06-14,1.0,1.0,7,Confirmada,PIX,Sim
4352,5,2,43,4,2025-05-31,2025-06-01,1.0,3.0,4,Confirmada,Cartão de Débito,Sim
3223,7,1,217,3,2026-01-29,2026-02-03,5.0,1.0,7,Confirmada,Dinheiro,Sim
4112,3,2,193,2,2025-04-01,2025-04-05,4.0,1.0,99,Confirmada,Transferência,Não
3461,9,4,21,4,2025-06-25,2025-06-26,1.0,4.0,7,Confirmada,Transferência,Sim
3408,8,1,165,1,2025-04-09,2025-04-11,2.0,2.0,7,Cancelada,PIX,Sim
4365,5,2,191,2,2025-05-31,2025-06-01,1.0,3.0,1,Confirmada,Transferência,Sim
4543,13,7,304,0,2025-07-20,2025-07-24,4.0,3.0,6,Confirmada,Cartão de Crédito,Sim
4261,3,1,13,1,2025-06-22,2025-06-25,3.0,1.0,3,Concluída,Transferência,Sim
4038,12,2,285,2,2025-06-04,2025-06-06,2.0,2.0,99,Concluída,PIX,Não
4249,3,2,49,4,2026-03-05,2026-03-11,6.0,2.0,2,Concluída,Cartão de Débito,Sim
3440,8,1,39,2,2025-02-16,2025-02-22,6.0,2.0,6,Concluída,Transferência,Sim
3271,7,5,255,1,2025-05-13,2025-05-16,3.0,3.0,99,Confirmada,PIX,Não
3518,9,2,185,2,2026-05-11,2026-05-14,3.0,2.0,8,Concluída,Cartão de Débito,Sim
3142,6,2,114,4,2025-07-12,2025-07-13,1.0,3.0,8,Cancelada,PIX,Sim
3258,7,2,265,0,2025-09-25,2025-09-28,3.0,2.0,10,Cancelada,Transferência,Sim
3981,12,4,22,3,2025-11-11,2025-11-15,4.0,1.0,8,Concluída,Transferência,Sim
2867,4,1,115,1,2026-02-10,2026-02-11,1.0,3.0,9,Confirmada,Transferência,Sim
3451,8,2,112,4,2026-05-02,2026-05-03,1.0,4.0,8,Confirmada,PIX,Sim
2695,2,3,157,2,2026-07-07,2026-07-12,5.0,3.0,6,Concluída,Transferência,Sim
3824,11,3,243,2,2026-03-01,2026-03-03,2.0,1.0,7,Concluída,Cartão de Débito,Sim
2754,2,5,225,2,2025-06-30,2025-07-02,2.0,4.0,7,Confirmada,Transferência,Sim
2658,2,3,197,3,2025-05-28,2025-05-29,1.0,3.0,9,Confirmada,Cartão de Crédito,Sim
2833,4,3,258,1,2025-06-13,2025-06-14,1.0,1.0,6,Confirmada,PIX,Sim
4059,12,3,48,3,2026-03-05,2026-03-12,7.0,2.0,7,Cancelada,Cartão de Crédito,Sim
2557,1,5,216,2,2026-03-17,2026-03-20,3.0,2.0,6,Concluída,Cartão de Crédito,Sim
3144,6,4,129,3,2025-09-27,2025-09-30,3.0,2.0,7,Confirmada,Cartão de Crédito,Sim
3105,6,2,112,2,2025-09-21,2025-09-22,1.0,1.0,10,Cancelada,Transferência,Sim
2567,1,1,285,1,2026-03-26,2026-03-30,4.0,2.0,8,Concluída,PIX,Sim
3818,11,1,220,2,2026-04-15,2026-04-16,1.0,1.0,9,Confirmada,Cartão de Crédito,Sim
2637,1,4,48,2,2025-12-22,2025-12-24,2.0,4.0,9,Confirmada,Transferência,Sim
3080,6,5,264,2,2025-12-11,2025-12-13,2.0,3.0,99,Confirmada,PIX,Não
4528,13,6,288,2,2025-07-20,2025-07-22,2.0,4.0,5,Confirmada,Dinheiro,Sim
3088,6,3,173,0,2026-07-12,2026-07-14,2.0,2.0,9,Concluída,Cartão de Crédito,Sim
4190,3,3,144,4,2025-11-07,2025-11-10,3.0,4.0,2,Confirmada,PIX,Sim
3600,9,1,3,2,2026-07-05,2026-07-07,2.0,3.0,5,Confirmada,Transferência,Sim
4618,13,7,190,3,2025-12-25,2025-12-28,3.0,1.0,99,Confirmada,PIX,Não
2616,1,1,25,3,2025-01-11,2025-01-13,2.0,3.0,7,No-show,Dinheiro,Sim
4595,13,7,257,4,2026-04-16,2026-04-17,1.0,3.0,6,Confirmada,PIX,Sim
2592,1,1,192,2,2025-08-14,2025-08-18,4.0,4.0,8,Concluída,Dinheiro,Sim
2943,4,2,226,1,2025-05-02,2025-05-03,1.0,3.0,8,Concluída,Cartão de Crédito,Sim
3345,8,5,132,4,2025-08-02,2025-08-05,3.0,1.0,8,Confirmada,Dinheiro,Sim
2510,1,3,29,1,2026-02-26,2026-02-28,2.0,4.0,10,Confirmada,Transferência,Sim
3842,11,4,59,3,2025-10-26,2025-10-28,2.0,3.0,8,Concluída,Cartão de Crédito,Sim
3741,10,1,273,4,2025-12-07,2025-12-11,4.0,4.0,9,Confirmada,Cartão de Crédito,Sim
4081,12,5,109,3,2025-12-15,2025-12-17,2.0,3.0,8,Confirmada,Cartão de Crédito,Sim
4435,5,3,65,3,2026-02-05,2026-02-10,5.0,3.0,6,Confirmada,Cartão de Crédito,Sim
2787,2,3,69,1,2025-03-31,2025-04-01,1.0,2.0,6,Concluída,Transferência,Sim
3426,8,4,87,3,2026-03-28,2026-03-29,1.0,1.0,9,Confirmada,PIX,Sim
3779,11,4,114,4,2025-03-09,2025-03-12,3.0,4.0,8,Confirmada,PIX,Sim
3194,7,2,80,4,2025-09-30,2025-10-04,4.0,2.0,10,Confirmada,Transferência,Sim
3212,7,5,219,4,2025-01-20,2025-01-22,2.0,1.0,5,Concluída,Transferência,Sim
3481,9,3,47,2,2025-10-24,2025-10-25,1.0,3.0,8,Confirmada,Cartão de Crédito,Sim
4017,12,4,288,0,2025-09-16,2025-09-21,5.0,4.0,8,Confirmada,Dinheiro,Sim
4541,13,8,166,1,2025-07-20,2025-07-22,2.0,1.0,9,Confirmada,PIX,Sim
2480,1,5,127,3,2026-05-05,2026-05-06,1.0,2.0,8,Confirmada,Dinheiro,Sim
3242,7,2,157,1,2025-10-20,2025-10-24,4.0,4.0,9,Concluída,Dinheiro,Sim
2931,4,3,216,3,2025-02-13,2025-02-16,3.0,3.0,10,Confirmada,PIX,Sim
3764,10,2,14,3,2026-03-16,2026-03-18,2.0,2.0,7,Confirmada,Cartão de Débito,Sim
3066,6,5,80,3,2025-03-16,2025-03-20,4.0,4.0,9,Confirmada,Transferência,Sim
4356,5,3,259,1,2025-05-31,2025-06-05,5.0,3.0,3,Confirmada,Cartão de Crédito,Sim
4568,13,6,159,2,2026-04-16,2026-04-19,3.0,4.0,7,Confirmada,Transferência,Sim
4144,3,2,100,2,2025-04-01,2025-04-02,1.0,4.0,4,Confirmada,Transferência,Sim
4630,13,8,306,2,2025-05-04,2025-05-07,3.0,1.0,6,Confirmada,Transferência,Sim
3727,10,5,26,1,2025-12-01,2025-12-04,3.0,1.0,9,Concluída,Cartão de Débito,Sim
2925,4,1,280,4,2026-08-13,2026-08-14,1.0,4.0,7,Concluída,Cartão de Crédito,Sim
3062,6,5,20,2,2026-01-11,2026-01-14,3.0,1.0,99,Concluída,Cartão de Crédito,Não
2524,1,5,160,1,2025-07-09,2025-07-12,3.0,4.0,6,Confirmada,Cartão de Crédito,Sim
2909,4,2,95,3,2025-12-02,2025-12-06,4.0,2.0,9,Concluída,PIX,Sim
4626,13,6,313,0,2025-03-17,2025-03-19,2.0,2.0,8,Cancelada,Cartão de Crédito,Sim
3498,9,4,294,4,2025-12-30,2026-01-03,4.0,1.0,7,Concluída,Cartão de Débito,Sim
2668,2,5,133,4,2025-08-24,2025-08-28,4.0,3.0,7,Confirmada,Cartão de Débito,Sim
4640,13,6,286,2,2025-11-30,2025-12-07,7.0,1.0,8,Concluída,Transferência,Sim
2601,1,3,56,4,2025-03-04,2025-03-05,1.0,2.0,6,No-show,Cartão de Débito,Sim
4520,13,8,117,2,2025-07-20,2025-07-22,2.0,1.0,6,Confirmada,Cartão de Débito,Sim
4285,3,1,97,1,2025-07-20,2025-07-23,3.0,3.0,3,Confirmada,Transferência,Sim
3174,7,3,225,4,2025-06-30,2025-07-04,4.0,2.0,6,Confirmada,Cartão de Débito,Sim
3666,10,1,238,1,2026-08-22,2026-08-28,6.0,3.0,7,Confirmada,Cartão de Crédito,Sim
3970,12,1,197,3,2026-04-23,2026-04-26,3.0,1.0,99,No-show,Cartão de Débito,Não
4210,3,2,233,4,2025-11-07,2025-11-12,5.0,2.0,2,Confirmada,PIX,Sim
4220,3,3,241,2,2025-11-07,2025-11-10,3.0,3.0,99,Confirmada,Dinheiro,Não
2990,4,5,4,2,2025-11-08,2025-11-09,1.0,4.0,10,Cancelada,Cartão de Débito,Sim
3891,11,5,79,0,2026-05-05,2026-05-08,3.0,4.0,7,Confirmada,Cartão de Débito,Sim
4544,13,8,186,1,2025-07-20,2025-07-23,3.0,3.0,8,Confirmada,Cartão de Débito,Sim
3962,12,1,46,4,2026-02-12,2026-02-15,3.0,2.0,9,Confirmada,PIX,Sim
3602,9,1,53,2,2026-02-01,2026-02-07,6.0,3.0,7,Concluída,PIX,Sim
3140,6,3,18,4,2025-03-31,2025-04-04,4.0,4.0,7,Cancelada,Cartão de Débito,Sim
2547,1,1,18,1,2025-07-28,2025-08-01,4.0,1.0,99,Concluída,Transferência,Não
2679,2,2,8,3,2025-10-07,2025-10-11,4.0,2.0,7,Confirmada,Cartão de Crédito,Sim
3708,10,2,12,1,2025-05-20,2025-05-25,5.0,1.0,8,Cancelada,Dinheiro,Sim
4139,3,3,300,2,2025-04-01,2025-04-04,3.0,4.0,4,Confirmada,Cartão de Débito,Sim
3589,9,5,199,2,2025-11-02,2025-11-05,3.0,2.0,99,Confirmada,Cartão de Crédito,Não
2930,4,2,109,3,2025-10-06,2025-10-09,3.0,1.0,5,Confirmada,Transferência,Sim
4449,5,2,227,2,2026-01-16,2026-01-23,7.0,2.0,3,Confirmada,Dinheiro,Sim
3081,6,5,297,1,2026-06-05,2026-06-10,5.0,4.0,7,Confirmada,Dinheiro,Sim
3748,10,4,12,1,2026-04-28,2026-05-03,5.0,4.0,9,No-show,Dinheiro,Sim
4477,5,3,261,1,2025-04-24,2025-04-29,5.0,4.0,2,Confirmada,PIX,Sim
4397,5,2,166,4,2026-02-05,2026-02-10,5.0,2.0,3,Confirmada,Dinheiro,Sim
4252,3,3,43,2,2026-05-09,2026-05-13,4.0,1.0,3,No-show,Transferência,Sim
3731,10,4,234,4,2025-08-13,2025-08-16,3.0,4.0,8,Confirmada,Cartão de Crédito,Sim
4368,5,2,105,3,2025-05-31,2025-06-03,3.0,4.0,2,Confirmada,Transferência,Sim
4473,5,3,89,1,2026-05-06,2026-05-09,3.0,3.0,2,Concluída,Dinheiro,Sim
2878,4,4,105,2,2025-11-04,2025-11-06,2.0,3.0,8,Confirmada,PIX,Sim
3288,7,1,120,4,2026-08-21,2026-08-22,1.0,3.0,9,Confirmada,Cartão de Débito,Sim
2598,1,2,71,2,2025-06-29,2025-06-30,1.0,1.0,5,Confirmada,Transferência,Sim
4378,5,3,281,1,2025-05-31,2025-06-04,4.0,2.0,99,Confirmada,Cartão de Crédito,Não
3948,12,1,76,4,2026-08-26,2026-08-27,1.0,2.0,7,Confirmada,Dinheiro,Sim
2920,4,2,122,4,2025-03-22,2025-03-25,3.0,4.0,8,Confirmada,Dinheiro,Sim
3959,12,5,250,3,2026-06-09,2026-06-13,4.0,2.0,8,Confirmada,Transferência,Sim
3369,8,5,216,4,2025-03-17,2025-03-18,1.0,3.0,7,Confirmada,Dinheiro,Sim
2563,1,5,65,4,2025-10-29,2025-10-31,2.0,3.0,9,Concluída,Transferência,Sim
